gvkey,fyear,overconfidence,overconfidence_pca,overconfidence_2comp,z_net_tone,z_strong_modality,z_inverse_hedging,size,profitability,mtb,tangibility,cash,age,fin_constrained,sa_index,book_leverage_t1,debt_share_t1,debt_share_strict_t1,net_external_t1
114524,2021,0.3675410499559278,1.8109356626342352,1.0943456751378686,0.7967097289146093,-1.0860682004079538,1.391981621361128,10.189643460991862,0.129647712761962,1.837790129948171,0.0572748441373094,0.2750319236836175,25,1,-4.156886736540802,0.45179856115107914,0.9292682926829269,,-3428.0
114524,2022,0.4141062423078946,1.9746305492686145,1.1997563226947026,0.9517132288392256,-1.1571939184657214,1.4477994165501795,9.945109227226947,0.13592326139088728,1.5238527577937648,0.08398081534772182,0.3583213429256595,26,1,-4.196886736540802,0.38057354301572616,0.0,,-2639.0
125595,2018,-0.1568435355941735,0.7498630933554025,0.3059792259800054,0.3798089122579104,-1.082489058742531,0.2321495397021004,8.605528192029498,0.15776918471484516,2.1075346270531345,0.16672580500460474,0.3464270740071442,20,1,-3.9568867365408016,0.3812585219739554,0.9521170145069214,,92.9559999999999
125595,2019,0.0626185997230229,0.9409665348470708,0.5068551483628037,0.0317292444880006,-0.8258544975565385,0.9819810522376066,8.854648658793344,0.14125447452691536,2.3783862588887557,0.27267505137089426,0.21935478898900307,21,1,-3.9968867365408016,0.35765913244626246,0.0,,-223.641
125595,2020,-0.3426305208327933,0.084772307301426,-0.121179159797849,-0.5613956991400092,-0.7855332429026818,0.3190373795443111,8.957269688095142,0.15029153298566614,2.5578957204477515,0.29265571287446246,0.14142898174038818,22,1,-4.036886736540802,0.35127802775710487,0.0,,-561.735
125595,2021,-0.3892568710825894,-0.1125262143984569,-0.24443822775192,-1.2066574239270158,-0.6788941577439281,0.7177809684231757,9.004382423594015,0.1624673948689178,2.6595565984774177,0.28875505871780327,0.13247798504743954,23,1,-4.076886736540802,0.38232735987667704,0.0,,-633.784
125595,2022,-0.4205241107767914,-0.1397642280475294,-0.2722911378101996,-0.6754840059396592,-0.7169900567099751,0.1309017303192599,9.02442034845994,0.1542433220126695,1.971137786930655,0.2834446130500759,0.13311607293397887,24,1,-4.116886736540802,0.45817798458733033,0.9519378922088239,,590.0989999999999
138205,2018,0.023876232942631,-0.0179298399913217,0.0016980100981348,-0.367801188611786,0.0682326786316234,0.3711972088080557,8.84779106484485,0.15375772381089237,6.622605259376347,0.15447621784739188,0.45112223882016267,20,1,-3.9568867365408016,0.2571077091306725,0.0,,-897.0
138205,2019,-0.2025771739055943,-0.339499281622818,-0.269839379417397,-0.7671994142131711,-0.068052762881989,0.2275206553783769,8.897819009510757,0.16785128485511208,6.922741935483871,0.19737561509021323,0.45112223882016267,21,1,-3.9968867365408016,0.25128543177323664,0.0,,-766.0
138205,2020,-0.4922622081662074,-0.3860608306106307,-0.4324766208807686,-1.3986684073482372,-0.611833382737085,0.5337151655867,8.933927891782632,0.12076466710613053,7.373236651285432,0.1916941331575478,0.45112223882016267,22,1,-4.036886736540802,0.16691857790628903,0.9427480916030534,,20.0
138205,2021,-0.2285983008013381,-0.1444839183377587,-0.1827445180221595,-0.3672844180954821,-0.3203058663596954,0.001795382051163,9.630168502920114,0.03712952618781626,4.092073339028718,0.11145429453900244,0.08799369126634685,23,1,-4.076886736540802,0.29015670910871694,0.9402277039848197,,
138205,2022,-0.0294685821781202,0.139291167721089,0.0555695610663823,-0.6210586520760468,-0.1995448686671255,0.7321977742088116,9.413444467952665,0.05729676787463271,2.8976983349657197,0.14234410708455764,0.16625857002938296,24,1,-4.116886736540802,0.2237167441400455,0.0,,-1208.0
140541,2018,0.4203616321672447,1.997195171401372,1.2146099971149882,1.2233360369538409,-1.168135097728242,1.2058839572761353,8.806618743124393,0.1875028076007367,2.2540287198838027,0.1325786502553045,0.18717338244762888,19,1,-3.9168867365408016,0.2330420368458552,0.0,,-91.7
140541,2019,0.6030343528825483,1.944198183806244,1.2753287675976606,1.5641544944591137,-0.7415544765476763,0.9865030407362076,8.835981412041464,0.17109912320241955,1.5562595786137001,0.13650705945647273,0.17940180012504905,20,1,-3.9568867365408016,0.5670351581232175,0.0,,-311.4
140541,2020,0.1087941513042088,-0.1071041834355478,-0.0022950359853687,0.0993337361968164,0.3309725258833639,-0.1039238081675539,8.977676647277814,0.05517276191918427,1.0299129249640342,0.3195527624239671,0.18101511824537495,21,1,-3.9968867365408016,0.41043138003435775,0.0,,-658.5999999999999
140541,2021,0.5832831411803605,2.5734319377835297,1.5855574141008804,1.991710505199126,-1.4212654046606794,1.179404323002635,9.033889548653955,0.15675701469746137,1.8602142584462684,0.2594364382515747,0.240480053445314,22,1,-4.036886736540802,0.4493826820640579,0.9303950801341782,,-1457.3999999999999
140541,2022,0.3996379068007022,2.8164169977838767,1.6210499740667288,1.8824287818661136,-2.043186227731351,1.359671166267344,8.890864869026556,0.19460999545786134,1.4626132437752055,0.2513316724705105,0.13119898696543847,23,1,-4.076886736540802,0.46290467625899273,0.0,,-751.5000000000001
