companyid,transcriptid,mostimportantdateutc,headline,transcriptcollectiontypename,transcriptpresentationtypename,transcriptcreationdate_utc,audiolengthsec,priority,call_quarter,call_year,gvkey,companyname
36040,2225517,2021-02-26,"Universal Health Services, Inc., Q4 2020 Earnings Call, Feb 26, 2021",Edited Copy,Final,2021-02-26,3261,0,4.0,2020.0,011032,"Universal Health Services, Inc."
36040,2259060,2021-04-27,"Universal Health Services, Inc., Q1 2021 Earnings Call, Apr 27, 2021",Edited Copy,Final,2021-04-27,2545,0,1.0,2021.0,011032,"Universal Health Services, Inc."
36040,2351572,2021-07-27,"Universal Health Services, Inc., Q2 2021 Earnings Call, Jul 27, 2021",Edited Copy,Final,2021-07-27,2400,0,2.0,2021.0,011032,"Universal Health Services, Inc."
36040,2412757,2021-10-26,"Universal Health Services, Inc., Q3 2021 Earnings Call, Oct 26, 2021",Edited Copy,Final,2021-10-26,3328,0,3.0,2021.0,011032,"Universal Health Services, Inc."
36040,2508137,2022-02-25,"Universal Health Services, Inc., Q4 2021 Earnings Call, Feb 25, 2022",Edited Copy,Final,2022-02-25,3221,0,4.0,2021.0,011032,"Universal Health Services, Inc."
36040,2543387,2022-04-26,"Universal Health Services, Inc., Q1 2022 Earnings Call, Apr 26, 2022",Edited Copy,Final,2022-04-26,3856,0,1.0,2022.0,011032,"Universal Health Services, Inc."
36040,2604361,2022-07-26,"Universal Health Services, Inc., Q2 2022 Earnings Call, Jul 26, 2022",Edited Copy,Final,2022-07-26,3461,0,2.0,2022.0,011032,"Universal Health Services, Inc."
36040,2700271,2022-10-26,"Universal Health Services, Inc., Q3 2022 Earnings Call, Oct 26, 2022",Edited Copy,Final,2022-11-30,2963,0,3.0,2022.0,011032,"Universal Health Services, Inc."
94614,1441875,2018-04-26,"Stryker Corporation, Q1 2018 Earnings Call, Apr 26, 2018",Audited Copy,Final,2018-04-30,3446,0,1.0,2018.0,010115,Stryker Corporation
94614,1506740,2018-07-24,"Stryker Corporation, Q2 2018 Earnings Call, Jul 24, 2018",Proofed Copy,Final,2018-07-25,3211,0,2.0,2018.0,010115,Stryker Corporation
94614,1590880,2018-10-25,"Stryker Corporation, Q3 2018 Earnings Call, Oct 25, 2018",Audited Copy,Final,2018-11-05,3721,0,3.0,2018.0,010115,Stryker Corporation
94614,1642463,2019-01-29,"Stryker Corporation, Q4 2018 Earnings Call, Jan 29, 2019",Edited Copy,Final,2019-01-30,4564,0,4.0,2018.0,010115,Stryker Corporation
94614,1703071,2019-04-23,"Stryker Corporation, Q1 2019 Earnings Call, Apr 23, 2019",Edited Copy,Final,2019-04-24,3356,0,1.0,2019.0,010115,Stryker Corporation
94614,1781568,2019-07-25,"Stryker Corporation, Q2 2019 Earnings Call, Jul 25, 2019",Audited Copy,Final,2019-07-27,3164,0,2.0,2019.0,010115,Stryker Corporation
94614,1850444,2019-10-29,"Stryker Corporation, Q3 2019 Earnings Call, Oct 29, 2019",Proofed Copy,Final,2019-11-01,3340,0,3.0,2019.0,010115,Stryker Corporation
94614,1897156,2020-01-28,"Stryker Corporation, Q4 2019 Earnings Call, Jan 28, 2020",Audited Copy,Final,2020-01-31,4128,0,4.0,2019.0,010115,Stryker Corporation
94614,2024239,2020-04-30,"Stryker Corporation, Q1 2020 Earnings Call, Apr 30, 2020",Audited Copy,Final,2020-06-24,4521,0,1.0,2020.0,010115,Stryker Corporation
94614,2085517,2020-07-30,"Stryker Corporation, Q2 2020 Earnings Call, Jul 30, 2020",Proofed Copy,Final,2020-08-27,4253,0,2.0,2020.0,010115,Stryker Corporation
94614,2154634,2020-10-29,"Stryker Corporation, Q3 2020 Earnings Call, Oct 29, 2020",Proofed Copy,Final,2020-11-29,3578,0,3.0,2020.0,010115,Stryker Corporation
94614,2251565,2021-01-27,"Stryker Corporation, Q4 2020 Earnings Call, Jan 27, 2021",Proofed Copy,Final,2021-04-15,4341,0,4.0,2020.0,010115,Stryker Corporation
94614,2260462,2021-04-27,"Stryker Corporation, Q1 2021 Earnings Call, Apr 27, 2021",Edited Copy,Final,2021-04-28,4153,0,1.0,2021.0,010115,Stryker Corporation
94614,2352172,2021-07-27,"Stryker Corporation, Q2 2021 Earnings Call, Jul 27, 2021",Edited Copy,Final,2021-07-28,4091,0,2.0,2021.0,010115,Stryker Corporation
94614,2417356,2021-10-28,"Stryker Corporation, Q3 2021 Earnings Call, Oct 28, 2021",Edited Copy,Final,2021-10-29,3128,0,3.0,2021.0,010115,Stryker Corporation
94614,2479217,2022-01-27,"Stryker Corporation, Q4 2021 Earnings Call, Jan 27, 2022",Edited Copy,Final,2022-01-28,4040,0,4.0,2021.0,010115,Stryker Corporation
94614,2547617,2022-04-28,"Stryker Corporation, Q1 2022 Earnings Call, Apr 28, 2022",Edited Copy,Final,2022-04-29,3575,0,1.0,2022.0,010115,Stryker Corporation
94614,2604765,2022-07-26,"Stryker Corporation, Q2 2022 Earnings Call, Jul 26, 2022",Edited Copy,Final,2022-07-27,4494,0,2.0,2022.0,010115,Stryker Corporation
94614,2669498,2022-10-31,"Stryker Corporation, Q3 2022 Earnings Call, Oct 31, 2022",Edited Copy,Final,2022-11-01,4377,0,3.0,2022.0,010115,Stryker Corporation
97199,1437176,2018-04-25,"Northrop Grumman Corporation, Q1 2018 Earnings Call, Apr 25, 2018",Audited Copy,Final,2018-04-26,3685,0,1.0,2018.0,007985,Northrop Grumman Corporation
97199,1508484,2018-07-25,"Northrop Grumman Corporation, Q2 2018 Earnings Call, Jul 25, 2018",Audited Copy,Final,2018-07-26,4172,0,2.0,2018.0,007985,Northrop Grumman Corporation
97199,1576978,2018-10-24,"Northrop Grumman Corporation, Q3 2018 Earnings Call, Oct 24, 2018",Audited Copy,Final,2018-10-25,3519,0,3.0,2018.0,007985,Northrop Grumman Corporation
97199,1645691,2019-01-31,"Northrop Grumman Corporation, Q4 2018 Earnings Call, Jan 31, 2019",Audited Copy,Final,2019-02-01,3509,0,4.0,2018.0,007985,Northrop Grumman Corporation
97199,1750167,2019-04-24,"Northrop Grumman Corporation, Q1 2019 Earnings Call, Apr 24, 2019",Audited Copy,Final,2019-05-30,3503,0,1.0,2019.0,007985,Northrop Grumman Corporation
97199,1780270,2019-07-24,"Northrop Grumman Corporation, Q2 2019 Earnings Call, Jul 24, 2019",Audited Copy,Final,2019-07-26,3648,0,2.0,2019.0,007985,Northrop Grumman Corporation
97199,1886452,2019-10-24,"Northrop Grumman Corporation, Q3 2019 Earnings Call, Oct 24, 2019",Audited Copy,Final,2019-12-23,3438,0,3.0,2019.0,007985,Northrop Grumman Corporation
97199,1898033,2020-01-30,"Northrop Grumman Corporation, Q4 2019 Earnings Call, Jan 30, 2020",Audited Copy,Final,2020-02-03,3504,0,4.0,2019.0,007985,Northrop Grumman Corporation
97199,2018269,2020-04-29,"Northrop Grumman Corporation, Q1 2020 Earnings Call, Apr 29, 2020",Audited Copy,Final,2020-06-16,3428,0,1.0,2020.0,007985,Northrop Grumman Corporation
97199,2092565,2020-07-30,"Northrop Grumman Corporation, Q2 2020 Earnings Call, Jul 30, 2020",Proofed Copy,Final,2020-09-09,3506,0,2.0,2020.0,007985,Northrop Grumman Corporation
97199,2165757,2020-10-22,"Northrop Grumman Corporation, Q3 2020 Earnings Call, Oct 22, 2020",Proofed Copy,Final,2021-01-06,3580,0,3.0,2020.0,007985,Northrop Grumman Corporation
97199,2252756,2021-01-28,"Northrop Grumman Corporation, Q4 2020 Earnings Call, Jan 28, 2021",Proofed Copy,Final,2021-04-16,3597,0,4.0,2020.0,007985,Northrop Grumman Corporation
97199,2268517,2021-04-29,"Northrop Grumman Corporation, Q1 2021 Earnings Call, Apr 29, 2021",Proofed Copy,Final,2021-05-04,3637,0,1.0,2021.0,007985,Northrop Grumman Corporation
97199,2354384,2021-07-29,"Northrop Grumman Corporation, Q2 2021 Earnings Call, Jul 29, 2021",Edited Copy,Final,2021-07-29,3677,0,2.0,2021.0,007985,Northrop Grumman Corporation
97199,2415772,2021-10-28,"Northrop Grumman Corporation, Q3 2021 Earnings Call, Oct 28, 2021",Edited Copy,Final,2021-10-28,3647,0,3.0,2021.0,007985,Northrop Grumman Corporation
97199,2478733,2022-01-27,"Northrop Grumman Corporation, Q4 2021 Earnings Call, Jan 27, 2022",Edited Copy,Final,2022-01-27,3572,0,4.0,2021.0,007985,Northrop Grumman Corporation
97199,2546449,2022-04-28,"Northrop Grumman Corporation, Q1 2022 Earnings Call, Apr 28, 2022",Edited Copy,Final,2022-04-28,3599,0,1.0,2022.0,007985,Northrop Grumman Corporation
97199,2608416,2022-07-28,"Northrop Grumman Corporation, Q2 2022 Earnings Call, Jul 28, 2022",Edited Copy,Final,2022-07-29,3613,0,2.0,2022.0,007985,Northrop Grumman Corporation
97199,2665469,2022-10-27,"Northrop Grumman Corporation, Q3 2022 Earnings Call, Oct 27, 2022",Edited Copy,Final,2022-10-27,3619,0,3.0,2022.0,007985,Northrop Grumman Corporation
107405,1378240,2018-01-31,"D.R. Horton, Inc., Q1 2018 Earnings Call, Jan 31, 2018",Audited Copy,Final,2018-02-01,3522,0,1.0,2018.0,025340,"D.R. Horton, Inc."
107405,1439762,2018-04-26,"D.R. Horton, Inc., Q2 2018 Earnings Call, Apr 26, 2018",Proofed Copy,Final,2018-04-27,3881,0,2.0,2018.0,025340,"D.R. Horton, Inc."
107405,1509549,2018-07-26,"D.R. Horton, Inc., Q3 2018 Earnings Call, Jul 26, 2018",Edited Copy,Final,2018-07-26,3640,0,3.0,2018.0,025340,"D.R. Horton, Inc."
107405,1611803,2018-11-08,"D.R. Horton, Inc., Q4 2018 Earnings Call, Nov 08, 2018",Proofed Copy,Final,2018-11-21,3675,0,4.0,2018.0,025340,"D.R. Horton, Inc."
107405,1641544,2019-01-25,"D.R. Horton, Inc., Q1 2019 Earnings Call, Jan 25, 2019",Audited Copy,Final,2019-01-29,3758,0,1.0,2019.0,025340,"D.R. Horton, Inc."
107405,1712382,2019-04-25,"D.R. Horton, Inc., Forestar Group Inc., Q2 2019 Earnings Call, Apr 25, 2019",Audited Copy,Final,2019-04-30,3630,0,2.0,2019.0,025340,"D.R. Horton, Inc."
107405,1809190,2019-07-30,"D.R. Horton, Inc., Q3 2019 Earnings Call, Jul 30, 2019",Audited Copy,Final,2019-08-21,3784,0,3.0,2019.0,025340,"D.R. Horton, Inc."
107405,1867962,2019-11-12,"D.R. Horton, Inc., Q4 2019 Earnings Call, Nov 12, 2019",Audited Copy,Final,2019-11-16,3788,0,4.0,2019.0,025340,"D.R. Horton, Inc."
107405,1895035,2020-01-27,"D.R. Horton, Inc., Q1 2020 Earnings Call, Jan 27, 2020",Audited Copy,Final,2020-01-29,3719,0,1.0,2020.0,025340,"D.R. Horton, Inc."
107405,2015992,2020-04-28,"D.R. Horton, Inc., Q2 2020 Earnings Call, Apr 28, 2020",Audited Copy,Final,2020-06-12,3566,0,2.0,2020.0,025340,"D.R. Horton, Inc."
107405,2095804,2020-07-28,"D.R. Horton, Inc., Q3 2020 Earnings Call, Jul 28, 2020",Proofed Copy,Final,2020-09-14,3813,0,3.0,2020.0,025340,"D.R. Horton, Inc."
107405,2136788,2020-11-10,"D.R. Horton, Inc., Q4 2020 Earnings Call, Nov 10, 2020",Edited Copy,Final,2020-11-10,3902,0,4.0,2020.0,025340,"D.R. Horton, Inc."
107405,2181464,2021-01-26,"D.R. Horton, Inc., Q1 2021 Earnings Call, Jan 26, 2021",Edited Copy,Final,2021-01-26,3935,0,1.0,2021.0,025340,"D.R. Horton, Inc."
107405,2255558,2021-04-22,"D.R. Horton, Inc., Q2 2021 Earnings Call, Apr 22, 2021",Edited Copy,Final,2021-04-22,3835,0,2.0,2021.0,025340,"D.R. Horton, Inc."
107405,2481767,2021-07-22,"D.R. Horton, Inc., Q3 2021 Earnings Call, Jul 22, 2021",Edited Copy,Final,2022-02-01,4324,0,3.0,2021.0,025340,"D.R. Horton, Inc."
107405,2430973,2021-11-09,"D.R. Horton, Inc., Q4 2021 Earnings Call, Nov 09, 2021",Edited Copy,Final,2021-11-09,4063,0,4.0,2021.0,025340,"D.R. Horton, Inc."
107405,2493520,2022-02-02,"D.R. Horton, Inc., Q1 2022 Earnings Call, Feb 02, 2022",Audited Copy,Final,2022-02-14,4379,0,1.0,2022.0,025340,"D.R. Horton, Inc."
107405,2543399,2022-04-26,"D.R. Horton, Inc., Q2 2022 Earnings Call, Apr 26, 2022",Edited Copy,Final,2022-04-26,3608,0,2.0,2022.0,025340,"D.R. Horton, Inc."
107405,2602417,2022-07-21,"D.R. Horton, Inc., Q3 2022 Earnings Call, Jul 21, 2022",Edited Copy,Final,2022-07-21,3789,0,3.0,2022.0,025340,"D.R. Horton, Inc."
107405,2681175,2022-11-09,"D.R. Horton, Inc., Q4 2022 Earnings Call, Nov 09, 2022",Edited Copy,Final,2022-11-09,3595,0,4.0,2022.0,025340,"D.R. Horton, Inc."
112350,1491055,2018-04-17,"International Business Machines Corporation, Q1 2018 Earnings Call, Apr 17, 2018",Audited Copy,Final,2018-06-15,4242,0,1.0,2018.0,006066,International Business Machines Corporation
112350,1502868,2018-07-18,"International Business Machines Corporation, Q2 2018 Earnings Call, Jul 18, 2018",Edited Copy,Final,2018-07-19,4555,0,2.0,2018.0,006066,International Business Machines Corporation
112350,1570903,2018-10-16,"International Business Machines Corporation, Q3 2018 Earnings Call, Oct 16, 2018",Edited Copy,Final,2018-10-17,4556,0,3.0,2018.0,006066,International Business Machines Corporation
112350,1638613,2019-01-22,"International Business Machines Corporation, Q4 2018 Earnings Call, Jan 22, 2019",Edited Copy,Final,2019-01-23,4939,0,4.0,2018.0,006066,International Business Machines Corporation
112350,1721612,2019-04-16,"International Business Machines Corporation, Q1 2019 Earnings Call, Apr 16, 2019",Audited Copy,Final,2019-05-06,4362,0,1.0,2019.0,006066,International Business Machines Corporation
112350,1827829,2019-07-17,"International Business Machines Corporation, Q2 2019 Earnings Call, Jul 17, 2019",Audited Copy,Final,2019-09-24,3398,0,2.0,2019.0,006066,International Business Machines Corporation
112350,1837205,2019-10-16,"International Business Machines Corporation, Q3 2019 Earnings Call, Oct 16, 2019",Audited Copy,Final,2019-10-23,3955,0,3.0,2019.0,006066,International Business Machines Corporation
112350,1893250,2020-01-21,"International Business Machines Corporation, Q4 2019 Earnings Call, Jan 21, 2020",Proofed Copy,Final,2020-01-23,3896,0,4.0,2019.0,006066,International Business Machines Corporation
112350,2012299,2020-04-20,"International Business Machines Corporation, Q1 2020 Earnings Call, Apr 20, 2020",Audited Copy,Final,2020-06-09,4387,0,1.0,2020.0,006066,International Business Machines Corporation
112350,2059945,2020-07-20,"International Business Machines Corporation, Q2 2020 Earnings Call, Jul 20, 2020",Proofed Copy,Final,2020-08-05,4374,0,2.0,2020.0,006066,International Business Machines Corporation
112350,2145396,2020-10-19,"International Business Machines Corporation, Q3 2020 Earnings Call, Oct 19, 2020",Proofed Copy,Final,2020-11-18,4039,0,3.0,2020.0,006066,International Business Machines Corporation
112350,2250658,2021-01-21,"International Business Machines Corporation, Q4 2020 Earnings Call, Jan 21, 2021",Proofed Copy,Final,2021-04-14,4968,0,4.0,2020.0,006066,International Business Machines Corporation
112350,2253389,2021-04-19,"International Business Machines Corporation, Q1 2021 Earnings Call, Apr 19, 2021",Edited Copy,Final,2021-04-20,4205,0,1.0,2021.0,006066,International Business Machines Corporation
112350,2347766,2021-07-19,"International Business Machines Corporation, Q2 2021 Earnings Call, Jul 19, 2021",Edited Copy,Final,2021-07-20,3862,0,2.0,2021.0,006066,International Business Machines Corporation
112350,2408386,2021-10-20,"International Business Machines Corporation, Q3 2021 Earnings Call, Oct 20, 2021",Edited Copy,Final,2021-10-21,3820,0,3.0,2021.0,006066,International Business Machines Corporation
112350,2476525,2022-01-24,"International Business Machines Corporation, Q4 2021 Earnings Call, Jan 24, 2022",Edited Copy,Final,2022-01-24,3829,0,4.0,2021.0,006066,International Business Machines Corporation
112350,2540100,2022-04-19,"International Business Machines Corporation, Q1 2022 Earnings Call, Apr 19, 2022",Edited Copy,Final,2022-04-20,4178,0,1.0,2022.0,006066,International Business Machines Corporation
112350,2600554,2022-07-18,"International Business Machines Corporation, Q2 2022 Earnings Call, Jul 18, 2022",Edited Copy,Final,2022-07-19,3838,0,2.0,2022.0,006066,International Business Machines Corporation
112350,2659290,2022-10-19,"International Business Machines Corporation, Q3 2022 Earnings Call, Oct 19, 2022",Edited Copy,Final,2022-10-19,3807,0,3.0,2022.0,006066,International Business Machines Corporation
122917,1409059,2018-02-28,"Salesforce.com, inc., Q4 2018 Earnings Call, Feb 28, 2018",Audited Copy,Final,2018-03-02,3726,0,4.0,2018.0,157855,"Salesforce, Inc."
122917,1479181,2018-05-29,"salesforce.com, inc., Q1 2019 Earnings Call, May 29, 2018",Edited Copy,Final,2018-05-30,3791,0,1.0,2019.0,157855,"Salesforce, Inc."
122917,1551739,2018-08-29,"salesforce.com, inc., Q2 2019 Earnings Call, Aug 29, 2018",Audited Copy,Final,2018-09-10,3501,0,2.0,2019.0,157855,"Salesforce, Inc."
122917,1619788,2018-11-27,"salesforce.com, inc., Q3 2019 Earnings Call, Nov 27, 2018",Audited Copy,Final,2018-12-02,3581,0,3.0,2019.0,157855,"Salesforce, Inc."
122917,1679679,2019-03-04,"salesforce.com, inc., Q4 2019 Earnings Call, Mar 04, 2019",Audited Copy,Final,2019-03-07,3478,0,4.0,2019.0,157855,"Salesforce, Inc."
122917,1756660,2019-06-04,"salesforce.com, inc., Q1 2020 Earnings Call, Jun 04, 2019",Audited Copy,Final,2019-06-11,3533,0,1.0,2020.0,157855,"Salesforce, Inc."
122917,1819080,2019-08-22,"salesforce.com, inc., Q2 2020 Earnings Call, Aug 22, 2019",Audited Copy,Final,2019-09-08,3354,0,2.0,2020.0,157855,"Salesforce, Inc."
122917,1882100,2019-12-03,"salesforce.com, inc., Q3 2020 Earnings Call, Dec 03, 2019",Proofed Copy,Final,2019-12-11,3319,0,3.0,2020.0,157855,"Salesforce, Inc."
122917,1931930,2020-02-25,"salesforce.com, inc., Q4 2020 Earnings Call, Feb 25, 2020",Proofed Copy,Final,2020-03-08,3582,0,4.0,2020.0,157855,"Salesforce, Inc."
122917,2033232,2020-05-28,"salesforce.com, inc., Q1 2021 Earnings Call, May 28, 2020",Proofed Copy,Final,2020-07-07,3958,0,1.0,2021.0,157855,"Salesforce, Inc."
122917,2105896,2020-08-25,"salesforce.com, inc., Q2 2021 Earnings Call, Aug 25, 2020",Audited Copy,Final,2020-10-01,3450,0,2.0,2021.0,157855,"Salesforce, Inc."
122917,2156466,2020-12-01,"salesforce.com, inc., Q3 2021 Earnings Call, Dec 01, 2020",Edited Copy,Final,2020-12-02,3898,0,3.0,2021.0,157855,"Salesforce, Inc."
122917,2224539,2021-02-25,"salesforce.com, inc., Q4 2021 Earnings Call, Feb 25, 2021",Edited Copy,Final,2021-02-26,3100,0,4.0,2021.0,157855,"Salesforce, Inc."
122917,2303296,2021-05-27,"salesforce.com, inc., Q1 2022 Earnings Call, May 27, 2021",Edited Copy,Final,2021-05-28,3531,0,1.0,2022.0,157855,"Salesforce, Inc."
122917,2390205,2021-08-25,"salesforce.com, inc., Q2 2022 Earnings Call, Aug 25, 2021",Edited Copy,Final,2021-09-01,3839,0,2.0,2022.0,157855,"Salesforce, Inc."
122917,2466892,2021-11-30,"salesforce.com, inc., Q3 2022 Earnings Call, Nov 30, 2021",Proofed Copy,Final,2022-01-01,3591,0,3.0,2022.0,157855,"Salesforce, Inc."
122917,2513627,2022-03-01,"salesforce.com, inc., Q4 2022 Earnings Call, Mar 01, 2022",Edited Copy,Final,2022-03-02,3647,0,4.0,2022.0,157855,"Salesforce, Inc."
126269,1377092,2018-01-31,"Automatic Data Processing, Inc., Q2 2018 Earnings Call, Jan 31, 2018",Edited Copy,Final,2018-01-31,4373,0,2.0,2018.0,001891,"Automatic Data Processing, Inc."
126269,1448204,2018-05-02,"Automatic Data Processing, Inc., Q3 2018 Earnings Call, May 02, 2018",Audited Copy,Final,2018-05-03,3567,0,3.0,2018.0,001891,"Automatic Data Processing, Inc."
126269,1526174,2018-08-01,"Automatic Data Processing, Inc., Q4 2018 Earnings Call, Aug 01, 2018",Proofed Copy,Final,2018-08-08,4435,0,4.0,2018.0,001891,"Automatic Data Processing, Inc."
126269,1595067,2018-10-31,"Automatic Data Processing, Inc., Q1 2019 Earnings Call, Oct 31, 2018",Audited Copy,Final,2018-11-07,4010,0,1.0,2019.0,001891,"Automatic Data Processing, Inc."
126269,1644778,2019-01-30,"Automatic Data Processing, Inc., Q2 2019 Earnings Call, Jan 30, 2019",Audited Copy,Final,2019-01-31,4028,0,2.0,2019.0,001891,"Automatic Data Processing, Inc."
126269,1719882,2019-05-01,"Automatic Data Processing, Inc., Q3 2019 Earnings Call, May 01, 2019",Audited Copy,Final,2019-05-03,3842,0,3.0,2019.0,001891,"Automatic Data Processing, Inc."
126269,1790842,2019-07-31,"Automatic Data Processing, Inc., Q4 2019 Earnings Call, Jul 31, 2019",Audited Copy,Final,2019-08-05,4722,0,4.0,2019.0,001891,"Automatic Data Processing, Inc."
126269,1849551,2019-10-30,"Automatic Data Processing, Inc., Q1 2020 Earnings Call, Oct 30, 2019",Audited Copy,Final,2019-11-01,3911,0,1.0,2020.0,001891,"Automatic Data Processing, Inc."
126269,1898034,2020-01-29,"Automatic Data Processing, Inc., Q2 2020 Earnings Call, Jan 29, 2020",Audited Copy,Final,2020-02-03,3981,0,2.0,2020.0,001891,"Automatic Data Processing, Inc."
126269,2018317,2020-04-29,"Automatic Data Processing, Inc., Q3 2020 Earnings Call, Apr 29, 2020",Audited Copy,Final,2020-06-16,4707,0,3.0,2020.0,001891,"Automatic Data Processing, Inc."
126269,2085748,2020-07-29,"Automatic Data Processing, Inc., Q4 2020 Earnings Call, Jul 29, 2020",Proofed Copy,Final,2020-08-28,5181,0,4.0,2020.0,001891,"Automatic Data Processing, Inc."
126269,2153304,2020-10-28,"Automatic Data Processing, Inc., Q1 2021 Earnings Call, Oct 28, 2020",Proofed Copy,Final,2020-11-25,4336,0,1.0,2021.0,001891,"Automatic Data Processing, Inc."
126269,2182155,2021-01-27,"Automatic Data Processing, Inc., Q2 2021 Earnings Call, Jan 27, 2021",Edited Copy,Final,2021-01-27,4421,0,2.0,2021.0,001891,"Automatic Data Processing, Inc."
126269,2260871,2021-04-28,"Automatic Data Processing, Inc., Q3 2021 Earnings Call, Apr 28, 2021",Edited Copy,Final,2021-04-28,4312,0,3.0,2021.0,001891,"Automatic Data Processing, Inc."
126269,2352716,2021-07-28,"Automatic Data Processing, Inc., Q4 2021 Earnings Call, Jul 28, 2021",Edited Copy,Final,2021-07-28,4524,0,4.0,2021.0,001891,"Automatic Data Processing, Inc."
126269,2414509,2021-10-27,"Automatic Data Processing, Inc., Q1 2022 Earnings Call, Oct 27, 2021",Edited Copy,Final,2021-10-27,3948,0,1.0,2022.0,001891,"Automatic Data Processing, Inc."
126269,2477733,2022-01-26,"Automatic Data Processing, Inc., Q2 2022 Earnings Call, Jan 26, 2022",Edited Copy,Final,2022-01-26,4199,0,2.0,2022.0,001891,"Automatic Data Processing, Inc."
126269,2544941,2022-04-27,"Automatic Data Processing, Inc., Q3 2022 Earnings Call, Apr 27, 2022",Edited Copy,Final,2022-04-27,4211,0,3.0,2022.0,001891,"Automatic Data Processing, Inc."
