gvkey,datadate,fyear,at,dltt,dlc,oibdp,ppent,che,prcc_f,csho,dltis,dltr,sstk,prstkc,sich
030923,2020-12-31,2020,19692.6,4198.7,910.1,989.2,3906.0,4832.0,9.4,449.5,223.2,978.4,0.0,7.4,1389
030923,2021-12-31,2021,10020.1,2425.2,404.5,486.0,3357.3,1653.5,5.92,450.7,1164.4,2436.5,0.0,0.0,1389
030923,2022-12-31,2022,9444.3,1736.4,555.3,589.7,3208.4,1072.2,12.19,442.2,60.9,451.7,0.0,100.2,1389
030923,2023-12-31,2023,9656.6,1669.0,300.2,907.0,3102.1,953.0,20.14,432.9,0.0,0.0,0.0,205.1,1389
031587,2018-01-31,2017,16332.8,4762.1,915.9,2641.4,3200.7,1097.8,115.0,237.326,0.0,659.1,35.0,27.4,5331
031587,2019-01-31,2018,13501.2,4265.3,0.0,2408.6,3445.3,422.1,96.83,238.082,4825.8,6264.7,17.5,23.2,5331
031587,2020-01-31,2019,19574.6,8501.7,1529.3,2181.8,10106.8,539.2,87.07,236.727,0.0,500.0,15.2,225.0,5331
031587,2021-01-31,2020,20696.0,8291.7,1348.2,2816.3,10440.4,1416.7,101.66,233.383,750.0,1300.0,17.0,416.9,5331
031587,2022-01-31,2021,21721.8,8562.5,1407.8,2543.9,10902.6,984.9,131.22,225.1,1197.4,1000.0,17.8,992.4,5331
031587,2023-01-31,2022,23022.1,8676.9,1449.6,2987.7,11430.2,642.8,150.18,221.223,555.0,555.0,9.3,696.1,5331
031587,2024-01-31,2023,22023.5,8873.9,1513.0,2629.3,12632.4,684.9,130.62,217.907,0.0,0.0,10.0,540.0,5331
031673,2017-09-30,2017,35316.47,3781.569,12.121,2441.197,1797.945,2435.115,82.75,217.994,9336.4,10085.953,102.923,339.34,5122
031673,2018-09-30,2018,37669.838,4510.828,151.657,2238.794,1892.424,2492.516,92.22,213.217,26444.134,25808.439,138.456,647.481,5122
031673,2019-09-30,2019,39171.98,4354.398,139.012,2402.492,1770.516,3374.194,82.33,206.761,1147.074,1280.147,76.234,680.018,5122
031673,2020-09-30,2020,44274.83,4003.768,593.846,2488.166,1928.33,4597.746,96.92,204.226,716.426,748.432,159.533,430.236,5122
031673,2021-09-30,2021,57337.805,7329.866,475.565,3180.072,3230.136,3010.128,119.45,208.089,8135.795,5919.243,198.75,105.697,5122
031673,2022-09-30,2022,56560.616,5496.648,1228.657,3489.651,3079.977,3533.169,135.33,206.204,4987.794,5910.897,93.912,521.78,5122
031673,2023-09-30,2023,62558.746,5070.36,823.806,3505.873,3154.539,2689.773,179.97,200.815,78375.986,78999.244,61.152,1252.007,5122
031846,2018-05-31,2017,5469.6,1093.4,6.6,1102.1,2429.8,146.9,87.41,123.54,300.0,413.6,37.8,234.8,5812
031846,2019-05-31,2018,5892.8,1096.2,6.8,1171.7,2552.6,457.3,116.32,123.08,40.9,6.2,59.3,207.5,5812
031846,2020-05-31,2019,9946.1,5573.5,436.3,742.8,6726.1,763.3,76.86,129.894,0.0,5.2,525.9,330.3,5812
031846,2021-05-31,2020,10656.1,5573.6,184.1,1038.2,6645.6,1214.7,143.23,130.763,0.0,7.1,46.2,45.4,5812
031846,2022-05-31,2021,10135.8,5675.4,202.4,1521.8,6821.1,472.1,125.0,123.946,0.0,12.9,40.2,1071.3,5812
031846,2023-05-31,2022,10241.5,5725.1,196.0,1576.6,7099.0,416.2,158.52,121.071,0.0,19.8,35.4,458.7,5812
031846,2024-05-31,2023,11323.0,6432.2,300.9,1811.0,7613.6,220.1,150.39,118.863,1100.0,619.9,43.6,453.9,5812
031887,2017-06-30,2017,3468.487,1078.611,0.0,573.959,394.241,821.935,77.87,142.175,450.0,545.0,30.161,0.0,3845
031887,2018-06-30,2018,3063.923,269.988,11.466,680.634,386.55,188.701,103.58,142.68,350.0,1146.242,23.332,53.801,3845
031887,2019-06-30,2019,4107.682,1258.861,11.992,786.495,387.46,147.128,122.03,143.655,1519.23,711.745,36.727,50.948,3845
031887,2020-06-30,2020,4587.376,1266.013,33.25,962.654,535.683,463.156,192.0,144.887,1190.0,1284.012,48.182,46.061,3845
031887,2021-06-30,2021,4728.125,758.13,35.585,1077.488,592.065,324.362,246.52,145.648,90.0,612.0,37.79,50.209,3845
031887,2022-06-30,2022,5095.853,885.778,31.772,1160.078,630.495,282.877,209.63,146.411,288.0,166.0,47.384,52.406,3845
031887,2023-06-30,2023,6751.708,1548.087,31.821,1316.113,665.811,240.314,218.5,147.064,1070.0,405.0,49.142,30.631,3845
032106,2017-12-31,2017,57050.0,6312.0,2037.0,1781.0,6959.0,7023.0,31.64,422.208,3928.0,177.0,0.0,174.0,1389
032106,2018-12-31,2018,52439.0,6285.0,942.0,2878.0,6228.0,3723.0,21.5,513.399,0.0,684.0,0.0,387.0,1389
032106,2019-12-31,2019,53369.0,6942.0,522.0,3018.0,7069.0,3249.0,25.63,650.065,525.0,570.0,0.0,0.0,1389
032106,2020-12-31,2020,38007.0,7335.0,1107.0,2358.0,6160.0,4132.0,20.85,723.999,500.0,42.0,0.0,0.0,1389
032106,2021-12-31,2021,35308.0,7311.0,236.0,2684.0,5699.0,4894.0,24.06,909.142,1250.0,1313.0,0.0,434.0,1389
032106,2022-12-31,2022,34181.0,6532.0,866.0,2982.0,5295.0,3236.0,29.53,1005.96,0.0,0.0,0.0,828.0,1389
032106,2023-12-31,2023,36945.0,6421.0,368.0,3762.0,5662.0,3621.0,34.18,997.709,0.0,651.0,0.0,538.0,1389
060900,2017-12-31,2017,29773.766,15134.441,1068.524,2834.942,2183.661,1980.673,47.75,466.469,1000.0,1116.561,28.574,,4841
060900,2018-12-31,2018,30587.012,13810.784,1341.993,2869.344,1928.18,2068.817,24.97,467.884,0.0,1151.256,19.981,,4841
060900,2019-12-31,2019,33230.935,13053.024,1229.276,2516.453,2850.512,2860.347,35.47,523.039,0.0,1358.92,1034.843,,4841
060900,2020-12-31,2020,38239.947,13679.934,2142.476,3596.585,2286.604,3733.045,32.34,526.156,3000.0,1200.536,27.414,,4841
060900,2021-12-31,2021,48001.725,20808.601,2137.558,3927.887,4751.197,5403.706,32.44,528.965,6750.0,2089.876,58.303,,4841
060900,2022-12-31,2022,52606.562,22489.831,1741.22,2762.739,8327.641,2621.039,14.04,531.095,2000.0,2139.938,18.132,,4841
061483,2017-12-31,2017,18948.193,9158.018,178.213,2193.286,3149.213,551.75,72.25,182.462,50991.96,50837.112,21.252,802.949,8090
061483,2018-12-31,2018,19110.252,8172.847,1929.369,2116.981,3393.669,418.355,51.46,166.387,59934.75,59239.973,13.577,1161.511,8090
061483,2019-12-31,2019,17311.394,10701.326,474.62,2370.682,6303.431,1220.29,75.03,125.843,38525.85,40606.041,11.382,2383.816,8090
061483,2020-12-31,2020,16988.516,10655.933,538.038,2349.407,6384.913,521.891,117.4,109.933,4046.775,4110.304,,1459.417,8090
061483,2021-12-31,2021,17121.488,11401.863,573.387,2451.048,6304.759,577.27,113.76,97.289,1615.37,861.115,,1598.627,8090
061483,2022-12-31,2022,16928.252,11195.685,626.805,2096.167,5922.639,416.682,74.67,90.411,2393.116,2404.395,,839.595,8090
061483,2023-12-31,2023,16893.578,10598.723,517.698,2374.946,5574.897,476.244,104.76,88.824,2468.341,3020.956,,320.331,8090
061494,2017-12-31,2017,7811.235,907.756,758.312,1048.494,375.001,174.658,69.88,153.69,200.44,60.05,5.266,494.832,5047
061494,2018-12-31,2018,8500.527,1003.873,960.413,1090.008,382.398,80.209,78.52,151.402,115.0,28.042,3.076,218.023,5047
061494,2019-12-31,2019,7151.101,799.175,199.173,905.666,561.307,106.097,66.72,143.353,0.741,260.944,0.034,535.814,5047
061494,2020-12-31,2020,7772.532,754.5,247.918,737.596,630.851,421.185,66.86,142.463,501.421,611.216,0.0,88.088,5047
061494,2021-12-31,2021,8481.091,1079.118,137.563,1068.048,691.406,117.965,77.53,137.146,305.0,122.27,0.0,408.682,5047
061494,2022-12-31,2022,8607.0,1315.0,182.0,1072.0,667.0,117.0,79.87,131.793,270.0,59.0,2.0,517.0,5047
061494,2023-12-31,2023,10573.0,2247.0,494.0,959.0,823.0,171.0,75.71,129.248,1368.0,468.0,1.0,284.0,5047
061567,2017-06-30,2017,11568.0,3383.0,189.0,2352.0,1671.0,1741.0,95.98,368.104,1498.0,306.0,141.0,413.0,2844
061567,2018-06-30,2018,12567.0,3361.0,183.0,2786.0,1823.0,2715.0,142.69,367.146,0.0,2.0,182.0,759.0,2844
061567,2019-06-30,2019,13156.0,2896.0,516.0,3153.0,2068.0,2987.0,183.11,361.102,0.0,1.0,192.0,1555.0,2844
061567,2020-06-30,2020,17781.0,7192.0,1597.0,2595.0,4337.0,5022.0,188.68,360.525,2481.0,513.0,180.0,893.0,2844
061567,2021-06-30,2021,21971.0,7688.0,411.0,3614.0,4470.0,4958.0,318.08,361.759,596.0,459.0,215.0,733.0,2844
061567,2022-06-30,2022,20910.0,7012.0,633.0,4203.0,4599.0,3957.0,254.67,357.055,0.0,18.0,151.0,2309.0,2844
061567,2023-06-30,2023,23415.0,8815.0,1354.0,2556.0,4976.0,4029.0,196.38,357.62,1995.0,265.0,88.0,271.0,2844
061574,2017-12-31,2017,5324.354,1897.501,100.273,804.201,349.278,3393.701,193.19,79.337,1480.19,1310.214,97.789,332.544,3826
061574,2018-12-31,2018,3727.426,1148.172,0.178,851.014,343.083,1735.224,188.65,73.115,0.274,850.435,52.429,1315.106,3826
061574,2019-12-31,2019,2557.055,1647.678,127.491,829.945,510.7,337.144,233.65,62.587,925.67,390.482,53.715,2469.258,3826
061574,2020-12-31,2020,2839.92,1274.712,177.764,814.171,587.255,443.146,247.42,62.309,315.0,640.366,66.033,196.409,3826
061574,2021-12-31,2021,3094.932,1573.493,27.906,965.89,632.647,569.285,372.6,60.728,510.0,350.0,55.643,648.93,3826
061574,2022-12-31,2022,3281.453,1586.986,76.429,1022.166,668.723,481.391,342.58,59.104,205.0,145.0,42.801,626.061,3826
061574,2023-12-31,2023,4626.854,2364.439,77.825,1046.237,723.664,395.974,329.23,59.176,1450.04,670.04,29.792,70.277,3826
061591,2018-04-30,2017,9865.0,1541.0,385.0,1110.0,756.0,5397.0,66.58,263.0,795.0,750.0,173.0,869.0,3572
061591,2019-04-30,2018,8741.0,1144.0,649.0,1379.0,759.0,3905.0,72.85,240.0,0.0,0.0,121.0,2207.0,3572
061591,2020-04-30,2019,7522.0,1239.0,573.0,1124.0,864.0,2888.0,43.77,219.0,111.0,410.0,102.0,1490.0,3572
061591,2021-04-30,2020,9360.0,2703.0,49.0,1145.0,639.0,4604.0,74.69,222.0,2057.0,689.0,98.0,167.0,3572
061591,2022-04-30,2021,10026.0,2643.0,297.0,1399.0,896.0,4140.0,73.25,220.0,0.0,0.0,105.0,674.0,3572
061591,2023-04-30,2022,9818.0,2637.0,47.0,1408.0,931.0,3077.0,62.89,212.0,0.0,0.0,108.0,934.0,3572
061591,2024-04-30,2023,9887.0,2212.0,440.0,1523.0,851.0,3258.0,102.21,206.0,0.0,0.0,100.0,1027.0,3572
061676,2017-12-31,2017,5820.176,2127.474,0.0,814.001,252.932,1747.646,88.0,143.707,906.039,169.0,2.114,1404.997,7372
061676,2018-12-31,2018,5136.049,741.825,1155.445,836.581,243.396,1202.381,102.46,131.434,0.0,278.66,0.164,1332.746,7372
061676,2019-12-31,2019,4388.926,952.308,47.025,704.578,438.048,588.816,110.9,130.067,200.0,1364.497,0.0,543.066,7372
061676,2020-12-31,2020,4890.347,1928.389,48.359,748.589,395.94,877.008,130.1,122.521,1736.953,750.0,,1410.135,7372
061676,2021-12-31,2021,6975.517,3492.341,57.006,582.498,373.716,527.179,94.59,124.861,1739.34,340.0,0.283,115.491,7372
062263,2017-12-31,2017,13583.3,3063.6,167.4,1404.4,1325.4,1474.1,119.59,222.3,0.0,175.0,85.9,463.6,2836
062263,2018-12-31,2018,13931.9,2862.7,343.8,2028.4,1471.5,1563.8,97.36,223.5,0.0,293.8,47.3,85.0,2836
062263,2019-12-31,2019,17544.6,2612.0,150.7,2511.8,1367.3,2787.3,108.15,221.3,0.0,98.0,29.9,416.0,2836
062263,2020-12-31,2020,18103.0,2664.0,176.1,3223.1,1461.9,3069.4,156.24,219.5,0.0,130.6,58.7,510.8,2836
063080,2017-12-31,2017,2941.623,0.0,0.0,471.245,57.096,881.787,147.59,84.192,0.0,0.0,52.503,347.154,7372
063080,2018-12-31,2018,3265.964,0.0,0.0,539.329,61.655,777.364,142.94,83.634,0.0,0.0,41.019,298.68,7372
063080,2019-12-31,2019,4838.887,515.299,93.159,582.146,189.307,872.382,257.41,85.734,500.0,0.0,34.093,101.547,7372
063080,2020-12-31,2020,5940.59,919.058,23.591,586.76,234.233,913.151,363.8,86.572,375.0,75.0,29.56,232.048,7372
063080,2021-12-31,2021,6324.314,857.954,22.841,626.179,208.795,668.028,401.12,87.079,0.0,45.0,31.377,231.716,7372
063080,2022-12-31,2022,6687.945,866.376,22.803,722.756,209.978,614.574,241.59,86.95,0.0,0.0,25.595,269.813,7372
063080,2023-12-31,2023,7322.875,854.396,23.306,768.061,194.76,860.39,362.88,86.906,0.0,0.0,30.114,260.139,7372
063527,2017-12-31,2017,6988.3,2615.3,126.5,745.0,741.0,42.2,67.99,85.5,1802.4,2062.3,10.2,34.2,4955
063527,2018-12-31,2018,6455.5,2663.9,119.1,609.5,743.5,34.3,36.69,90.7,1669.3,1679.0,20.1,17.2,4955
063527,2019-12-31,2019,6437.0,2915.4,199.8,472.2,1233.5,34.7,63.81,91.2,1141.6,1260.7,19.9,,4955
063527,2020-12-31,2020,5581.9,1988.1,177.2,453.0,1066.3,53.3,69.33,91.6,1712.4,2594.1,,0.4,4955
063527,2021-12-31,2021,5473.1,1869.6,107.0,380.6,1055.8,55.6,59.64,91.9,1495.0,1696.6,,3.4,4955
063527,2022-12-31,2022,5334.1,1813.0,116.4,390.6,1114.6,56.0,49.89,92.2,1370.4,1476.5,,5.6,4955
063527,2023-12-31,2023,5352.6,1656.7,126.0,358.5,1172.6,35.3,49.56,92.6,1069.5,1281.1,,5.2,4955
063892,2017-12-31,2017,20206.0,2706.0,6.0,611.0,3002.0,1437.0,36.02,380.105,0.0,506.0,0.0,3.0,3533
063892,2018-12-31,2018,19796.0,2704.0,7.0,901.0,2797.0,1427.0,25.7,383.427,0.0,8.0,54.0,0.0,3533
063892,2019-12-31,2019,13149.0,2663.0,114.0,75.0,3028.0,1171.0,25.05,385.887,511.0,1032.0,0.0,0.0,3533
063892,2020-12-31,2020,9929.0,2446.0,110.0,-182.0,2493.0,1692.0,13.73,388.255,36.0,248.0,0.0,0.0,3533
063892,2021-12-31,2021,9550.0,2284.0,104.0,173.0,2360.0,1591.0,13.55,392.673,60.0,209.0,0.0,0.0,3533
063892,2022-12-31,2022,10135.0,2266.0,100.0,692.0,2298.0,1069.0,20.89,392.833,20.0,28.0,0.0,0.0,3533
063892,2023-12-31,2023,11294.0,2270.0,107.0,1005.0,2409.0,816.0,20.28,393.946,2.0,33.0,0.0,0.0,3533
064166,2017-12-31,2017,10503.0,3748.0,36.0,1551.0,1145.0,137.0,98.49,135.0,205.0,182.0,130.0,488.0,8071
064166,2018-12-31,2018,11003.0,3429.0,464.0,1533.0,1288.0,135.0,83.27,135.0,2090.0,1966.0,99.0,343.0,8071
064166,2019-12-31,2019,12843.0,4379.0,949.0,1549.0,1971.0,1192.0,106.79,133.0,2281.0,1449.0,119.0,369.0,8071
064166,2020-12-31,2020,14026.0,4512.0,143.0,2466.0,2231.0,1158.0,119.17,133.0,749.0,1554.0,189.0,340.0,8071
064166,2021-12-31,2021,13611.0,4504.0,153.0,2852.0,2304.0,916.0,173.01,119.0,0.0,2.0,129.0,2221.0,8071
064166,2022-12-31,2022,12837.0,4467.0,155.0,1966.0,2351.0,315.0,156.44,111.0,0.0,2.0,123.0,1436.0,8071
064166,2023-12-31,2023,14022.0,4913.0,456.0,1790.0,2418.0,686.0,137.88,111.0,2592.0,1844.0,72.0,303.0,8071
064410,2018-02-28,2017,17486.272,12752.812,365.554,1299.59,2667.061,443.967,61.92,179.748,14402.112,13466.42,73.52,579.57,5500
064410,2019-02-28,2018,18717.867,13806.325,398.339,1358.806,2828.058,487.607,62.1,167.479,15207.002,14158.324,58.13,904.726,5500
064410,2020-02-29,2019,21082.182,15464.054,469.502,1428.903,3518.196,539.254,87.31,163.081,18064.032,16912.508,124.397,567.747,5500
064410,2021-02-28,2020,21541.541,15163.631,492.954,1198.16,3487.215,628.734,119.51,163.172,12559.846,12878.74,143.148,229.938,5500
064410,2022-02-28,2021,26338.264,18843.467,586.759,1764.073,3746.425,650.815,109.33,161.054,22012.698,18391.027,79.805,576.478,5500
064410,2023-02-28,2022,26182.736,18464.1,651.543,1007.601,3976.591,785.647,69.04,158.079,17354.596,17728.156,17.093,333.932,5500
064410,2024-02-29,2023,27196.797,18654.625,875.487,965.674,4186.247,1080.79,79.0,157.612,12514.65,12135.91,44.766,94.086,5500
064768,2017-12-31,2017,131310.0,37926.0,6221.0,13151.0,48866.0,32315.0,1169.47,484.0,,,0.0,0.0,5961
064768,2018-12-31,2018,162648.0,39787.0,9502.0,24855.0,61797.0,41668.0,1501.97,491.0,,7786.0,0.0,0.0,5961
064768,2019-12-31,2019,225248.0,63205.0,14330.0,29892.0,97846.0,55297.0,1847.84,498.0,,,0.0,0.0,5961
064768,2020-12-31,2020,321195.0,87789.0,16951.0,39063.0,150667.0,84629.0,3256.93,503.0,10525.0,12248.0,0.0,0.0,5961
064768,2021-12-31,2021,420549.0,122595.0,17162.0,47850.0,216363.0,96291.0,3334.34,509.0,19003.0,12915.0,0.0,0.0,5961
064768,2022-12-31,2022,462675.0,146818.0,23120.0,38435.0,252838.0,70384.0,84.0,10242.0,21166.0,9447.0,0.0,6000.0,5961
064768,2023-12-31,2023,527854.0,142211.0,19561.0,67844.0,276690.0,87277.0,151.94,10383.0,0.0,8331.0,0.0,0.0,5961
064853,2018-03-31,2017,6381.519,983.29,0.0,816.464,1374.112,927.037,70.45,126.322,100.0,107.729,57.412,244.615,3674
064853,2019-03-31,2018,5808.024,919.27,0.0,917.452,1366.513,712.135,71.73,119.063,905.35,1050.68,41.289,662.909,3674
064853,2020-03-31,2019,6560.682,1625.308,22.81,976.903,1324.31,715.839,80.63,114.625,659.0,0.0,50.198,536.922,3674
064853,2021-03-31,2020,7221.47,1795.722,20.16,1398.399,1328.956,1399.08,182.7,112.557,1206.75,1087.994,42.598,553.742,3674
064853,2022-03-31,2021,7509.072,2108.609,18.184,1665.569,1327.274,974.092,124.1,106.303,499.07,197.5,38.303,1205.669,3674
064853,2023-03-31,2022,6691.903,2117.229,19.667,852.832,1233.296,810.357,101.57,98.649,0.0,0.0,32.507,885.166,3674
064853,2024-03-31,2023,6554.635,1599.85,454.341,788.266,932.275,1031.558,114.83,95.798,0.0,58.309,36.918,427.165,3674
064891,2018-03-31,2017,6143.3,524.4,327.7,944.9,1186.3,2019.5,111.8,81.3,0.0,28.2,0.1,17.1,2320
064891,2019-03-31,2018,5942.8,901.7,22.3,992.1,1039.2,1999.4,129.68,78.1,398.1,319.6,21.8,502.6,2320
064891,2020-03-31,2019,7279.9,2154.1,1072.8,901.2,2491.1,2117.7,66.83,72.5,0.0,13.6,0.0,694.8,2300
064891,2021-03-31,2020,7887.5,3297.9,322.6,416.4,2253.5,2778.0,123.16,73.2,1241.9,313.9,0.0,37.7,2300
064891,2022-03-31,2021,7724.7,2610.3,781.6,1060.7,2080.8,2600.0,113.44,69.9,0.0,23.1,0.0,492.6,2300
064891,2023-03-31,2022,6789.5,2594.9,287.0,990.4,2089.5,1567.2,116.67,65.6,0.0,521.9,0.0,488.6,2300
064891,2024-03-31,2023,6602.6,2410.6,264.7,1055.3,1865.0,1786.0,187.76,63.3,0.0,21.3,0.0,449.7,2300
065417,2017-12-31,2017,5311.0,9429.0,375.0,3081.0,1697.0,1582.0,81.61,332.0,1088.0,385.0,0.0,1960.0,5812
065417,2018-12-31,2018,4130.0,9751.0,321.0,2499.0,1237.0,443.0,91.92,306.0,1556.0,1264.0,0.0,2390.0,5812
065417,2019-12-31,2019,5231.0,10771.0,498.0,2113.0,1812.0,743.0,100.73,300.0,800.0,331.0,0.0,815.0,5812
065417,2020-12-31,2020,5852.0,11095.0,550.0,1952.0,2086.0,988.0,108.56,300.0,1650.0,1517.0,0.0,239.0,5812
065417,2021-12-31,2021,5966.0,11971.0,156.0,2358.0,2016.0,736.0,138.86,289.0,4150.0,3657.0,0.0,1591.0,5812
065417,2022-12-31,2022,5846.0,12184.0,477.0,2418.0,1913.0,587.0,128.08,280.0,999.0,699.0,0.0,1200.0,5812
065417,2023-12-31,2023,6231.0,11899.0,132.0,2561.0,1961.0,689.0,130.66,281.0,0.0,397.0,0.0,50.0,5812
065609,2017-12-31,2017,4235.834,750.0,715.0,868.096,230.326,333.89,89.09,139.542,250.0,0.0,38.13,207.042,4213
065609,2018-12-31,2018,4427.412,1341.352,5.0,1008.812,228.301,378.615,84.09,137.284,591.012,0.0,51.285,322.255,4213
065609,2019-12-31,2019,4641.06,1351.892,204.165,884.625,519.283,447.858,78.2,134.895,1298.0,1505.0,63.092,324.559,4213
065609,2020-12-31,2020,5144.258,1361.873,66.174,790.895,498.734,243.796,93.87,134.298,0.0,0.0,107.657,195.368,4213
065609,2021-12-31,2021,7028.112,1635.018,591.311,1173.367,432.39,257.413,107.63,129.186,300.0,2.048,70.669,608.476,4213
065609,2022-12-31,2022,5954.564,1233.791,1127.377,1370.946,531.573,217.482,91.56,116.323,200.0,0.0,100.059,1488.288,4213
065609,2023-12-31,2023,5225.28,1718.05,234.451,651.633,498.608,145.524,86.39,116.768,0.0,0.0,56.914,89.178,4213
065772,2017-12-31,2017,2549.805,960.17,19.677,689.871,668.271,148.687,619.52,25.541,1244.195,1185.172,28.649,399.997,3826
065772,2018-12-31,2018,2618.847,985.021,49.67,767.448,717.526,178.11,565.58,24.922,940.615,876.324,24.6,474.999,3826
065772,2019-12-31,2019,2789.321,1296.287,83.452,816.879,835.974,207.785,793.28,24.125,1435.081,1176.784,47.581,774.999,3826
065772,2020-12-31,2020,2814.549,1354.004,79.533,882.487,897.492,94.254,1139.68,23.472,1489.04,1483.869,26.719,774.998,3826
065772,2021-12-31,2021,3326.798,1669.124,131.77,1102.618,917.864,98.564,1697.21,22.843,2427.519,2035.546,20.463,999.998,3826
065772,2022-12-31,2022,3492.395,1995.368,135.325,1239.104,892.921,95.966,1445.45,22.139,2307.256,1947.398,33.216,1099.998,3826
065772,2023-12-31,2023,3355.555,1975.55,220.735,1200.634,917.766,69.807,1212.96,21.526,2126.797,2097.023,19.234,900.0,3826
065967,2017-12-31,2017,16572.6,6263.3,52.1,1047.4,302.7,398.4,34.56,121.021,801.9,341.7,5.4,9.5,8011
066065,2017-12-31,2017,15030.0,8717.0,723.0,3072.0,8291.0,352.0,171.91,84.464,11801.0,10207.0,3.0,56.0,7350
066065,2018-12-31,2018,18133.0,10844.0,903.0,3755.0,10214.0,43.0,102.53,79.873,12178.0,9942.0,2.0,817.0,7350
066065,2019-12-31,2019,18970.0,10964.0,1175.0,4284.0,11060.0,52.0,166.77,74.362,9260.0,9678.0,11.0,870.0,7350
066065,2020-12-31,2020,17868.0,9527.0,882.0,3854.0,9997.0,202.0,231.91,72.197,9260.0,11245.0,1.0,286.0,7350
066065,2021-12-31,2021,20292.0,9400.0,1108.0,4310.0,11956.0,144.0,332.29,72.421,8364.0,8462.0,0.0,34.0,7350
066065,2022-12-31,2022,24183.0,11851.0,372.0,5476.0,14935.0,106.0,355.42,69.357,9885.0,8241.0,0.0,1068.0,7350
066065,2023-12-31,2023,25589.0,10948.0,1714.0,6744.0,16003.0,363.0,573.42,67.27,8576.0,8574.0,0.0,1070.0,7350
066368,2017-12-31,2017,2941.188,1782.529,627.616,757.6,263.513,2414.751,114.44,97.591,543.185,0.0,12.915,621.173,7370
066368,2018-12-31,2018,1914.504,1785.047,0.0,815.759,253.905,1269.669,148.29,120.037,0.0,0.0,12.836,638.152,7370
066368,2019-12-31,2019,1854.009,1792.129,0.0,852.457,259.416,1218.059,192.68,116.715,0.0,0.0,13.152,782.583,7370
066368,2020-12-31,2020,1766.91,1795.242,0.0,870.553,256.848,1166.907,216.4,113.47,0.0,0.0,12.577,777.454,7370
066368,2021-12-31,2021,1983.764,1788.194,0.0,914.743,259.641,1205.805,253.82,110.519,741.053,750.0,12.404,722.587,7370
066368,2022-12-31,2022,1733.4,1789.5,0.0,990.0,239.2,980.4,205.44,105.3,0.0,0.0,12.3,1048.1,7370
066368,2023-12-31,2023,1749.0,1792.4,5.1,1044.7,240.6,926.4,205.96,101.3,0.0,0.0,12.3,901.4,7370
066446,2017-12-31,2017,6480.154,670.721,1.22,666.82,1288.602,138.285,39.11,153.828,2932.338,2629.765,0.025,68.543,1731
066446,2018-12-31,2018,7075.787,1040.532,65.646,843.468,1276.032,81.973,30.1,141.59,4491.782,4077.758,0.0,458.37,1731
066446,2019-12-31,2019,8331.682,1488.716,167.344,966.335,1671.023,168.824,40.71,142.36,6175.558,5905.272,0.0,36.236,1731
066446,2020-12-31,2020,8398.272,1353.116,99.898,930.838,1817.501,185.895,72.02,138.3,3973.659,4190.615,0.0,272.696,1731
066446,2021-12-31,2021,12855.189,3894.901,107.417,1131.9,2160.302,230.933,114.66,142.634,6803.452,4269.113,0.0,131.643,1731
066446,2022-12-31,2022,13464.337,3863.944,111.547,1530.522,2260.155,432.264,142.5,142.931,9300.142,9332.461,0.0,210.352,1731
066446,2023-12-31,2023,16237.225,3850.5,613.197,1749.572,2586.386,1293.9,215.8,145.509,18178.91,17770.246,0.0,120.143,1731
100873,2017-12-31,2017,16866.0,8357.0,84.0,1936.0,482.0,656.0,36.4,355.945,2745.0,2351.0,27.0,140.0,8700
100873,2018-12-31,2018,15179.0,8280.0,107.0,1736.0,468.0,524.0,23.33,355.272,781.0,895.0,20.0,70.0,8700
100873,2019-12-31,2019,14319.0,7765.0,1025.0,1729.0,859.0,454.0,20.3,356.15,0.0,117.0,4.0,8.0,8700
100873,2020-12-31,2020,14135.0,8372.0,407.0,1765.0,825.0,610.0,20.87,357.645,2971.0,3152.0,3.0,12.0,8700
100873,2021-12-31,2021,10820.0,5717.0,123.0,1390.0,417.0,380.0,20.51,359.268,1231.0,3930.0,2.0,15.0,8700
104432,2017-12-31,2017,14094.869,5688.392,619.373,1566.074,11040.488,176.19,53.25,228.529,1816.39,1916.885,30.032,6.342,4400
104432,2018-12-31,2018,15205.97,5810.873,681.218,1780.121,12119.253,163.851,42.39,217.651,1904.865,1716.244,28.819,678.666,4400
104432,2019-12-31,2019,16684.599,6262.578,785.484,1830.779,13371.941,252.876,58.41,213.082,4122.297,3806.732,31.937,370.799,4400
104432,2020-12-31,2020,18399.317,11866.648,142.585,-1158.498,13620.263,3300.482,25.43,315.636,6075.09,892.481,1547.265,15.407,4400
104432,2021-12-31,2021,18729.837,12240.388,911.297,-1862.348,14322.993,1746.647,20.74,416.892,2601.317,2113.063,2668.984,16.687,4400
104432,2022-12-31,2022,18557.694,13218.466,1030.817,-790.291,15223.452,946.987,12.24,421.414,3003.003,1770.172,5.267,20.987,4400
104432,2023-12-31,2023,19492.99,12958.793,1768.004,1739.479,17186.944,402.415,20.04,425.547,4322.941,3758.234,5.307,26.86,4400
110685,2017-12-31,2017,12729.0,3346.0,0.0,1235.0,1110.0,662.0,197.85,77.877,1328.0,1328.0,78.0,198.0,3812
110685,2018-12-31,2018,13518.0,3361.0,0.0,1337.0,1169.0,1066.0,173.66,78.801,2299.0,2366.0,182.0,353.0,3812
111864,2017-12-31,2017,15221.0,698.0,175.0,2997.0,1324.0,5056.0,71.02,588.0,0.0,95.0,189.0,1889.0,7370
